position	sentiment
0	0.169444444444
40	0.169444444444
84	0.123611111111
191	0.123611111111
323	0.136805555556
412	0.0868055555556
515	0.0868055555556
618	0.0868055555556
643	0.0868055555556
670	0.0368055555556
708	0.0541666666667
727	0.0541666666667
761	0.00833333333333
795	0.00416666666667
827	0.00416666666667
889	0.00416666666667
936	0.00416666666667
981	0.00416666666667
1019	0.0
1038	0.0145833333333
1072	0.0145833333333
1106	0.0145833333333
1153	0.0270833333333
1194	0.0104166666667
1323	0.0354166666667
1424	-0.00208333333333
1488	-0.00208333333333
1590	0.05625
1626	0.05625
1760	0.05625
1929	0.0604166666667
1986	0.0458333333333
2049	0.0458333333333
2128	0.0458333333333
2188	0.0291666666667
2213	0.0458333333333
2230	-0.0125
2247	0.025
2266	0.025
2300	-0.0333333333333
2334	-0.0333333333333
2369	-0.0333333333333
2477	-0.0333333333333
2569	-0.0333333333333
2727	-0.0333333333333
2771	-0.0333333333333
2796	-0.0333333333333
2812	-0.0333333333333
2814	0.0
2831	0.0
2850	0.0
2884	0.0402777777778
2918	0.0402777777778
3041	0.0569444444444
3071	0.0569444444444
3102	0.0569444444444
3128	0.0569444444444
3237	0.0569444444444
3293	0.0569444444444
3412	0.0569444444444
3482	0.0569444444444
3571	0.0569444444444
3602	0.0569444444444
3633	0.0166666666667
3656	0.0166666666667
3769	0.0
